Orden,Nombre,Frecuencia,Edad Media
829,ANTONIO RAFAEL,1654,44.7
830,ANTHONY,1646,34.0
831,AUREL,1643,44.2
832,JOSE EUGENIO,1642,50.5
833,KOLDO,1639,29.9
834,DANEL,1636,8.7
835,LUIS ALEJANDRO,1636,30.2
836,IMRAN,1630,16.5
837,JOSE IVAN,1628,32.9
838,MIQUEL ANGEL,1628,34.8
839,JUAN AGUSTIN,1627,51.0
840,ARIEL,1626,23.6
841,JOSE JORGE,1624,46.5
842,WALTER,1619,46.4
843,GEORGI,1614,35.9
844,FRANCISCO DANIEL,1609,32.4
845,FRANK,1609,38.1
846,ANDRES JESUS,1608,35.8
847,EMETERIO,1607,67.0
848,DANIEL ALEJANDRO,1604,22.3
849,FERNANDO LUIS,1604,48.5
850,ALFONSO CARLOS,1600,51.0
851,SOUFIANE,1599,20.3
852,ABDELHAMID,1597,40.0
853,ILIE,1586,42.7
854,MANUEL ALBERTO,1586,41.9
855,DOROTEO,1584,67.6
856,AMALIO,1583,60.3
857,QUIM,1583,8.7
858,SANTIAGO JOSE,1583,38.8
859,HODEI,1578,10.8
860,MAHAMADOU,1572,28.4
861,LUIS VICENTE,1570,47.7
862,JUAN FELIPE,1568,37.6
863,JUAN MARCOS,1567,38.5
864,SANDRO,1567,21.6
865,JOAN CARLES,1563,42.6
866,JOSE GUILLERMO,1562,44.8
867,ALBERTO MANUEL,1560,38.1
868,MIGUEL MARIA,1555,52.5
869,NIKOLAY,1555,37.7
870,RAFEL,1549,41.9
871,FRANCISCO ANGEL,1548,45.5
872,MANUEL CARLOS,1546,47.7
873,ENRIQUE JAVIER,1545,41.8
874,AMABLE,1542,64.6
875,JESUS LUIS,1540,52.6
876,PABLO JAVIER,1532,32.7
877,JOSE MARIO,1530,45.6
878,ROLANDO,1525,44.9
879,ETHAN,1520,8.4
880,ABDESSAMAD,1518,28.9
881,JOSHUA,1517,20.7
882,LISARDO,1515,56.9
883,EDELMIRO,1514,64.5
884,JOAN JOSEP,1513,44.8
885,PAVEL,1510,36.1
886,MICHEL,1508,35.3
887,MIGUEL JESUS,1503,38.3
888,REYES,1499,54.4
889,JOSE FELIPE,1491,49.7
890,OSCAR JAVIER,1486,37.8
891,SERGIO MANUEL,1485,33.4
892,FRUCTUOSO,1482,66.6
893,JUAN TOMAS,1480,50.3
894,JUAN MARTIN,1476,44.8
895,RAMON JOSE,1473,48.7
896,OUSMANE,1471,34.5
897,JOSE DIEGO,1468,39.7
898,ONOFRE,1467,55.0
899,KEPA,1466,34.1
900,HERIBERTO,1463,51.4
901,EKAIN,1460,11.1
902,VIKTOR,1459,38.3
903,JOSEP ANTONI,1457,47.2
904,MARCIANO,1454,67.2
905,AMAR,1453,44.3
906,MATEU,1450,27.7
907,FACUNDO,1449,52.9
908,NATALIO,1449,57.6
909,OLEG,1449,39.0
910,DAVID JOSE,1444,32.9
911,JOSE DAMIAN,1444,42.8
912,ERICK,1443,9.8
913,MARÇAL,1443,18.7
914,CIRIACO,1440,68.1
915,JUAN EMILIO,1438,45.1
916,EVELIO,1433,61.7
917,PAULO,1431,29.4
918,MOUSTAPHA,1429,36.9
919,CRISTOFER,1428,21.7
920,SAMI,1426,13.4
921,JULIO MANUEL,1424,45.2
922,JOSE JAIME,1423,47.3
923,ALBERTO JESUS,1421,35.5
924,SENEN,1417,50.9
925,DENNIS,1415,23.8
926,CATALIN,1413,32.3
927,PAOLO,1411,36.3
928,FERNANDO ANTONIO,1410,44.0
929,MACARIO,1407,65.9
930,ALBERTO JAVIER,1402,38.8
931,JOSEP ORIOL,1402,38.4
932,JAMES,1401,47.7
933,FREDERIC,1398,45.8
934,DANIEL JOSE,1397,31.5
935,DIEGO ANTONIO,1395,36.1
936,JOSE MARIANO,1394,50.1
937,STEFANO,1392,34.7
938,CALIXTO,1391,62.9
939,AKRAM,1386,9.3
940,XOEL,1385,7.3
941,MANUEL DAVID,1384,32.3
942,ANOUAR,1378,20.3
943,IGNACIO MARIA,1378,49.4
944,ABDELHADI,1374,37.3
945,AMANDO,1373,60.9
946,ANIOL,1370,10.2
947,EL MOSTAFA,1369,42.8
948,UBALDO,1366,59.3
949,GUILLERMO JOSE,1365,34.9
950,JUAN CAMILO,1364,20.4
951,DAVID JESUS,1360,30.5
952,REDA,1359,13.9
953,ANER,1358,8.7
954,JOSE ESTEBAN,1354,47.8
955,CORNEL,1353,42.7
956,SAAD,1352,11.4
957,SALUSTIANO,1352,64.3
958,SERGIO JOSE,1351,31.7
959,RAYCO,1346,27.8
960,ANDRES MANUEL,1344,41.2
961,YOUNESS,1344,24.7
962,JESUS FERNANDO,1340,48.0
963,JUAN FELIX,1339,50.9
964,BLAI,1326,19.5
965,AMADOU,1318,34.4
966,MIGUEL FRANCISCO,1317,45.9
967,REGINO,1315,61.8
968,FRANCISCO TOMAS,1314,42.8
969,LUIS DANIEL,1313,30.6
970,JOSE LORENZO,1312,49.9
971,ROBERTO JOSE,1310,37.8
972,CHEIKH,1309,39.0
973,IOSU,1307,28.5
974,SERGIO ANTONIO,1306,35.9
975,SERGEY,1303,42.0
976,RAMON ANTONIO,1299,49.7
977,JOAQUIN MANUEL,1296,44.4
978,CARLOS FERNANDO,1295,42.2
979,EDUARDO MANUEL,1294,40.9
980,LADISLAO,1294,60.4
981,BORIS,1292,34.8
982,FRANCISCO ANDRES,1291,42.1
983,JOSE VICTOR,1291,46.4
984,JOSEPH,1291,42.5
985,LIAM,1288,7.0
986,FRANCISCO ALBERTO,1287,40.8
987,JESUS SALVADOR,1287,48.1
988,ISIDRE,1285,58.1
989,JAVIER ANTONIO,1284,39.0
990,ANTONIO JOAQUIN,1281,43.1
991,JESUS ENRIQUE,1280,41.6
992,MATTEO,1280,20.8
993,YURIY,1279,39.9
994,BOGDAN,1275,30.3
995,LARBI,1275,43.6
996,MYKOLA,1275,43.6
997,PORFIRIO,1275,65.9
998,PATXI,1272,40.0
999,BRAYAN,1271,10.4
1000,ALFONSO JAVIER,1270,40.5
1001,FORTUNATO,1270,68.7
1002,PEDRO VICENTE,1270,48.0
1003,DIEGO ALEJANDRO,1269,21.5
1004,EMILI,1269,54.1
1005,PEDRO ENRIQUE,1265,42.4
1006,JOAN ANTONI,1260,43.3
1007,JOAQUIN JOSE,1254,46.6
1008,MANUEL IGNACIO,1253,45.5
1009,GERVASIO,1252,63.7
1010,EMANUEL,1251,18.9
1011,JOSE BERNARDO,1251,50.4
1012,VICENTE RAMON,1251,51.3
1013,ARON,1249,10.8
1014,RUPERTO,1247,62.7
1015,NAZARIO,1246,62.1
1016,ANGEL RAMON,1244,47.5
1017,ANGELO,1242,31.1
1018,CASTO,1239,60.6
1019,ALEJANDRO JESUS,1238,25.9
1020,ATANASIO,1238,63.8
1021,JORDAN,1238,19.3
1022,JOSE RUBEN,1237,33.9
1023,CRISTINO,1236,60.3
1024,DAVID MANUEL,1236,30.8
1025,MANUEL MIGUEL,1235,47.0
1026,RAFAEL MANUEL,1229,42.6
1027,EULALIO,1226,64.2
1028,ROMEO,1224,17.3
1029,STEVEN,1224,24.1
1030,JOSE MARCOS,1223,42.2
1031,JORGE JAVIER,1221,34.3
1032,MANUEL JAVIER,1221,43.4
1033,JESUS VICENTE,1219,48.9
1034,ALEJANDRO JAVIER,1216,28.8
1035,JAVIER JESUS,1213,34.5
1036,CRISTHIAN,1211,17.5
1037,CUSTODIO,1209,61.1
1038,EDWIN,1209,34.1
1039,JUAN ALEJANDRO,1209,29.4
1040,ANTONIO ENRIQUE,1205,45.9
1041,ENOL,1205,9.8
1042,ANDRES JOSE,1202,41.0
1043,MAXIM,1200,18.5
1044,PEIO,1193,13.6
1045,GARIKOITZ,1192,29.3
1046,LUCIAN,1192,36.6
1047,VICTOR JESUS,1186,35.1
1048,HARITZ,1183,20.1
1049,CASTOR,1180,63.3
1050,HENRY,1179,39.8
1051,JOSE ADRIAN,1179,25.7
1052,BELARMINO,1178,65.1
1053,DOMINGO JOSE,1178,42.2
1054,EMILIO JESUS,1178,39.4
1055,INOCENTE,1177,64.9
1056,ALFONS,1175,51.1
1057,TRISTAN,1175,14.6
1058,JAVIER MARIA,1170,46.1
1059,LUIS ANDRES,1170,39.3
1060,PEDRO IGNACIO,1170,45.9
1061,ARAN,1167,6.7
1062,EUDALD,1167,27.6
1063,ADAMA,1166,32.4
1064,RAIMON,1164,35.4
1065,REDOUANE,1160,33.8
1066,TORCUATO,1160,58.8
1067,MIRCEA,1158,44.2
1068,MOHAMED AMINE,1154,12.4
1069,TELESFORO,1154,66.3
1070,ASENSIO,1153,55.9
1071,FELICISIMO,1153,67.6
1072,REINALDO,1149,49.9
1073,ALFRED,1148,48.3
1074,PEDRO RAMON,1147,48.3
1075,NIZAR,1146,8.8
1076,MAGIN,1144,62.2
1077,MYKHAYLO,1144,42.7
1078,ANTONIO FERNANDO,1140,46.9
1079,JORGE MIGUEL,1140,36.5
1080,RONALD,1138,45.8
1081,ABDELHAFID,1137,37.6
1082,MARIO ALBERTO,1135,35.2
1083,SIMEON,1131,56.7
1084,ANGEL GABRIEL,1130,31.9
1085,JORGE ANDRES,1130,31.8
1086,OTMAN,1128,23.3
1087,JAVIER IGNACIO,1125,43.2
1088,RAFAEL FRANCISCO,1125,46.0
1089,DAVID ALEJANDRO,1124,22.6
1090,ANASS,1123,14.1
1091,AYOZE,1122,24.5
1092,DANUT,1117,40.1
1093,EFRAIN,1114,35.4
1094,ANDREY,1112,33.7
1095,SILVINO,1111,65.9
1096,VICENTE ANTONIO,1111,50.2
1097,NAIM,1108,11.3
1098,TORIBIO,1107,66.2
1099,ABDUL,1106,36.9
1100,PEDRO ALBERTO,1106,41.3
1101,PABLO LUIS,1105,40.6
1102,EDMUNDO,1104,59.2
1103,YASSIR,1099,10.4
1104,RAMON MARIA,1098,53.8
1105,FRANCISCO JOAQUIN,1097,42.8
1106,LIVIU,1094,40.8
1107,EMILIO MANUEL,1093,42.8
1108,RICARDO MANUEL,1093,41.3
1109,JEAN PIERRE,1091,38.1
1110,JOAQUIN ANTONIO,1091,47.7
1111,JUAN LORENZO,1090,49.9
1112,VICTOR MIGUEL,1088,37.4
1113,FRANCISCO CARLOS,1086,45.3
1114,HECTOR MANUEL,1082,32.8
1115,NAUZET,1082,18.5
1116,SOUFIAN,1081,16.4
1117,URIEL,1081,11.4
1118,ABDELHAKIM,1079,33.0
1119,DIMITAR,1079,38.1
1120,JAVIER JOSE,1079,37.4
1121,ALLAL,1074,46.1
1122,MILOUD,1074,41.9
1123,OSCAR JOSE,1074,39.2
1124,PEDRO DAVID,1074,30.9
1125,ADNAN,1073,20.7
1126,CRUZ,1071,60.9
1127,JORGE JOSE,1068,39.3
1128,VICTOR ANTONIO,1063,37.5
1129,ATILANO,1061,66.2
1130,ISSAM,1059,21.4
1131,FELIX MANUEL,1058,45.4
1132,DAVID ANTONIO,1056,33.6
1133,MARIO JOSE,1056,37.7
1134,PABLO ANDRES,1055,31.5
1135,ANDREAS,1054,37.5
1136,PEPE,1053,8.0
1137,WILSON,1053,39.3
1138,VICENTE JESUS,1051,44.1
1139,MIHAIL,1049,38.6
1140,VICENTE LUIS,1048,51.5
1141,ALFONSO MANUEL,1047,40.5
1142,JOSE CARMELO,1047,50.6
1143,JOSEBA ANDONI,1046,45.4
1144,IHOR,1042,41.5
1145,RAFAEL CARLOS,1040,42.6
1146,URTZI,1036,21.6
1147,MEHDI,1033,24.4
1148,JORGE EDUARDO,1030,40.6
1149,CARLOS GUSTAVO,1028,38.4
1150,JOSE OSCAR,1026,43.6
1151,REDOUAN,1026,32.3
1152,MANUEL ANDRES,1022,45.1
1153,EUGEN,1021,43.3
1154,FRANCISCO ALEJANDRO,1021,33.3
1155,LEOCADIO,1021,62.3
1156,DOMINGO ANTONIO,1020,53.3
1157,CIRO,1017,31.4
1158,MASSIMO,1017,37.8
1159,DANIEL ANTONIO,1016,32.9
1160,JAIME JOSE,1016,41.3
1161,TIAGO,1011,11.3
1162,ALVARO JESUS,1010,26.9
1163,MOUAD,1010,13.7
1164,ENRIQUE JESUS,1009,40.5
1165,MIGUEL ALEJANDRO,1007,26.8
1166,MUSA,1005,27.2
1167,SALIM,1002,20.2
1168,OUMAR,996,34.6
1169,ABDON,994,55.8
1170,HAKIM,994,31.0
1171,JOSE AURELIO,993,51.7
1172,JOSE ARTURO,992,48.8
1173,PETRE,992,45.8
1174,YASIN,991,12.5
1175,EDUARDO ANTONIO,989,42.0
1176,OSCAR DAVID,989,31.7
1177,CONSTANCIO,986,68.5
1178,JORGE DAVID,986,30.0
1179,ANDREW,985,34.4
1180,JESUS DANIEL,984,32.7
1181,IVAN JOSE,983,29.7
1182,ALVAR,982,22.1
1183,CASIANO,981,62.8
1184,ALFREDO JOSE,980,43.1
1185,ELIO,978,35.9
1186,JENARO,977,63.4
1187,MAIKEL,975,19.1
1188,FERNANDO MARIA,974,49.1
1189,JOFRE,973,15.4
1190,ANTONIO ALBERTO,971,41.5
1191,EDUARDO JAVIER,970,38.1
1192,KHALIL,968,31.3
1193,CARLOS ALFONSO,967,43.5
1194,FELIX ANGEL,967,50.4
1195,JUAN CRISTOBAL,967,42.1
1196,VICENTE MIGUEL,967,48.5
1197,FELIX JOSE,966,47.7
1198,MODOU,965,38.2
1199,ERLANTZ,963,18.4
1200,FRANCISCO ENRIQUE,962,45.6
1201,QUINTIN,962,61.6
1202,JUAN EDUARDO,960,40.4
1203,AMETS,959,5.6
1204,MILLAN,959,44.8
1205,HAFID,957,36.8
1206,ARATZ,956,11.2
1207,BADR,955,16.1
1208,VALERIO,954,47.9
1209,RAFAEL LUIS,952,47.2
1210,DAMIA,950,27.6
1211,OSKAR,944,32.6
1212,NOUR EDDINE,943,37.6
1213,YONATAN,942,26.7
1214,JHON JAIRO,941,35.5
1215,MICHAEL JOHN,941,62.0
1216,MICHELE,941,38.6
1217,SAMBA,941,37.0
1218,JHONATAN,938,22.3
1219,JOAQUIN MARIA,935,51.9
1220,JAVIER ALEJANDRO,934,27.7
1221,ZEUS,933,19.0
1222,HASSANE,932,40.3
1223,CIPRIAN,931,33.0
1224,ANGEL ALBERTO,930,40.9
1225,JORGE FRANCISCO,930,38.4
1226,JUSTINIANO,930,65.6
1227,ALEXANDRO,929,17.4
1228,DMYTRO,929,31.5
1229,FRANCISCO MARIA,929,49.8
1230,SERHIY,929,39.4
1231,RUSLAN,926,32.7
1232,AIMAN,925,9.2
1233,DAVIDE,924,33.4
1234,JEREMY,924,13.2
1235,JUAN SANTIAGO,924,49.5
1236,ORENCIO,923,66.8
1237,RAMON JESUS,923,42.6
1238,LAMINE,921,33.5
1239,TAREK,921,22.3
1240,ABDOU,920,37.8
1241,VICTOR DANIEL,920,31.0
1242,JOSEP RAMON,917,47.0
1243,YASSER,916,10.7
1244,TEODOR,913,39.2
1245,GRACIANO,911,64.5
1246,FRANCO,909,47.3
1247,LUIS GABRIEL,909,35.1
1248,ABDERRAZAK,908,36.2
1249,ENAITZ,908,7.8
1250,JORGE CARLOS,907,41.3
1251,TIRSO,905,46.8
1252,MARCELIANO,902,66.7
1253,FERNANDO MIGUEL,901,40.5
1254,MORAD,900,23.5
1255,MANEX,898,11.4
1256,JORGE DANIEL,896,33.3
1257,MIGUEL LUIS,896,50.2
1258,RAFAEL MARIA,894,44.8
1259,CESAR MANUEL,893,43.6
1260,EL MUSTAPHA,893,39.7
1261,SALVATORE,893,45.8
1262,ENRIQUE ANTONIO,891,46.1
1263,RICARDO ANTONIO,891,42.2
1264,FRANCISCO FERNANDO,887,47.4
1265,GRIGORE,886,43.5
1266,ALVARO MANUEL,885,27.6
1267,DANIELE,885,33.9
1268,KENNETH,885,43.4
1269,NAHUEL,885,10.1
1270,AHMAD,884,31.3
1271,NICO,883,6.7
1272,ANTONIO DANIEL,882,31.6
1273,FILIBERTO,882,60.6
1274,BAKARY,881,34.8
1275,EDUARDO JESUS,881,38.0
1276,JUAN JULIAN,881,53.7
1277,RESTITUTO,880,68.8
1278,JOAN MANUEL,879,36.3
1279,JOAN RAMON,879,45.4
1280,MANUEL ALFONSO,876,46.3
1281,PEDRO ANDRES,876,42.4
1282,SOULEYMANE,874,33.4
1283,RAMON MANUEL,872,49.6
1284,STEPHEN,871,49.4
1285,CARLOS ARTURO,869,42.8
1286,JOSE NICOLAS,869,43.5
1287,DAVID JOHN,868,60.1
1288,SEVERO,867,63.4
1289,MBAREK,865,43.0
1290,SANTIAGO MANUEL,864,42.5
1291,NADIR,863,14.6
1292,CARLO,859,31.7
1293,MARCOS JOSE,859,33.2
1294,LUIS GUILLERMO,858,40.8
1295,BACHIR,856,42.2
1296,EL BACHIR,856,41.3
1297,JORGE ALEJANDRO,856,31.2
1298,MOHAMED ALI,856,20.5
1299,CRISTOPHER,855,19.2
1300,PIO,855,64.6
1301,FROILAN,853,56.1
1302,MHAMMED,853,43.7
1303,ALEXEY,852,33.7
1304,JAVIER FRANCISCO,852,42.7
1305,RUYMAN,852,29.2
1306,BOSCO,850,9.3
1307,FELIX ANTONIO,850,47.8
1308,IVAN JESUS,850,28.2
1309,JEREMIAS,850,43.8
1310,RAMON LUIS,847,51.6
1311,ALBERTO CARLOS,846,38.2
1312,LOIS,846,10.3
1313,RICARDO JAVIER,845,40.5
1314,POLICARPO,844,65.1
1315,CESAR ANTONIO,843,40.6
1316,ADELINO,841,62.2
1317,CRISTIAN DAVID,840,19.4
1318,JAIME ANTONIO,839,45.0
1319,LUKAS,839,12.3
1320,AYTHAMI,838,18.8
1321,FRANCISCO JULIAN,835,43.2
1322,OSCAR ANTONIO,835,38.2
1323,GERONIMO,833,51.5
1324,EUTIMIO,832,68.1
1325,JOSE FERMIN,830,51.4
1326,OVIDIU,830,35.8
1327,PABLO MIGUEL,830,32.4
1328,RENATO,829,43.8
1329,VICENTE JUAN,829,50.0
1330,JUAN BOSCO,827,37.4
1331,MIGUEL MANUEL,827,44.2
1332,XIAN,827,9.0
1333,ANGEL CARLOS,826,47.8
1334,BOUBACAR,826,33.9
1335,JUAN GUILLERMO,824,41.0
1336,PEDRO JOAQUIN,824,45.6
1337,CARLOS ALEJANDRO,822,30.1
1338,GABRIEL ANGEL,822,43.1
1339,LAURENTIU,822,36.1
1340,LUIGI,822,45.4
1341,MANUEL JOAQUIN,822,48.4
1342,AINGERU,821,20.3
1343,JOHN JAIRO,820,37.4
1344,IGNACIO MANUEL,817,39.5
1345,LUKA,817,7.1
1346,ALFONSO JESUS,816,37.5
1347,MAGI,816,38.4
1348,MAXIMIANO,816,64.3
1349,NEIZAN,816,2.9
1350,VICENTE FRANCISCO,816,50.5
1351,FAISAL,815,28.6
1352,CARLOS VICENTE,814,43.7
1353,RADU,814,39.1
1354,AITZOL,813,20.9
1355,ELEAZAR,812,28.0
1356,SILVIO,812,48.1
1357,ANGEL DANIEL,811,28.0
1358,MOSTAPHA,809,40.2
1359,NEFTALI,809,38.1
1360,NICOMEDES,809,64.3
1361,VITALIY,809,34.7
1362,ANGEL VICENTE,808,48.6
1363,DIEGO MIGUEL,808,37.8
1364,ENMANUEL,808,23.0
1365,JEAN CARLOS,808,19.7
1366,JESUS ANDRES,807,43.0
1367,IOSIF,806,41.6
1368,JOSE ARMANDO,806,41.5
1369,OSCAR JESUS,806,36.7
1370,MARIANO JOSE,804,45.2
1371,JAGOBA,803,26.1
1372,PETRICA,803,37.8
1373,MANOLO,801,45.4
1374,JULIA,798,32.0
1375,GENEROSO,797,65.8
1376,ANGEL FERNANDO,796,46.0
1377,JOSE ALVARO,793,38.6
1378,MARWAN,792,9.9
1379,ALEJANDRO ANTONIO,788,31.0
1380,MANUEL REYES,787,48.2
1381,DANI,786,8.3
1382,JOAN MARC,786,24.4
1383,ANTONIO GABRIEL,785,35.7
1384,JOAN MARIA,784,54.3
1385,DOREL,781,44.0
1386,OSAMA,781,11.2
1387,IGNACIO JESUS,779,39.7
1388,JOSE ERNESTO,779,45.0
1389,AMARO,777,42.7
1390,EÑAUT,777,14.5
1391,OLEH,777,37.0
1392,VALENTI,777,50.0
1393,ANTONIO ANDRES,776,44.1
1394,NICUSOR,776,36.8
1395,JOSE AUGUSTO,775,46.1
1396,MANUEL JUAN,775,49.9
1397,JOAN MIQUEL,773,35.2
1398,LUIS SANTIAGO,773,45.7
1399,CRISANTO,772,61.0
1400,LUIS GONZALO,771,45.5
1401,EUFRASIO,770,61.5
1402,ALBERTO ANTONIO,769,39.7
1403,EUGENI,769,46.2
1404,JAVIER ANGEL,768,44.9
1405,JOSEBA IÑAKI,768,49.0
1406,ARMAND,767,29.7
1407,EDWARD,767,42.0
1408,PEDRO ALFONSO,767,43.8
1409,JOSE CRISTOBAL,765,43.6
1410,ANTONIO PEDRO,764,50.0
1411,NICOLA,763,33.4
1412,SERGIO DAVID,761,28.2
1413,TEODOMIRO,761,65.3
1414,APOLINAR,760,64.1
1415,JOAO,759,43.2
1416,MOHAMED REDA,759,12.3
1417,SEGISMUNDO,759,62.2
1418,CARLOS ALFREDO,758,37.4
1419,CLAUDIU,758,32.6
1420,DOMINGO JESUS,758,40.1
1421,SALVADOR JOSE,758,43.7
1422,JOSE ROMAN,756,47.7
1423,JULIAN ANDRES,756,28.9
1424,JOAN FRANCESC,755,39.2
1425,EL HASSANE,754,45.0
1426,GALO,754,50.7
1427,NATANAEL,753,20.9
1428,AISSA,752,36.8
1429,ANDY,751,15.0
1430,JOSE ADOLFO,751,50.8
1431,DANIEL ALBERTO,750,35.6
1432,DOMENEC,750,52.5
1433,JAWAD,749,24.3
1434,ANGEL ANDRES,748,42.1
1435,PEDRO CARLOS,747,44.9
1436,DIEGO FRANCISCO,746,36.7
1437,ZIGOR,746,34.6
1438,GALDER,745,17.7
1439,CARLOS IGNACIO,743,41.1
1440,JUAN RICARDO,741,45.5
1441,MARTIN JOSE,741,49.0
1442,OSWALDO,741,45.9
1443,ALDO,739,34.5
1444,PABLO DANIEL,739,31.3
1445,KRASIMIR,738,38.9
1446,ISSA,737,31.8
1447,JOSE ELIAS,736,47.6
1448,JOSE ISMAEL,736,39.0
1449,SERGIO JESUS,736,31.0
1450,PEDRO DANIEL,735,32.3
1451,ABDELMALEK,734,39.5
1452,ADEL,734,29.4
1453,ANGEL CUSTODIO,734,49.7
1454,ANTONIO ALEJANDRO,734,34.4
1455,ROBERTO ANTONIO,733,41.5
1456,YAROSLAV,731,38.4
1457,KAI,730,16.4
1458,PABLO FRANCISCO,730,37.9
1459,IVO,729,31.2
1460,ANWAR,728,12.6
1461,HECTOR JOSE,728,33.1
1462,LUIS EMILIO,728,46.5
1463,TEODOSIO,728,67.6
1464,ADRIEL,727,7.9
1465,MAHMOUD,727,37.0
1466,ELIGIO,726,60.6
1467,RADOUANE,726,32.3
1468,LUKEN,725,7.8
1469,TAOUFIK,725,30.6
1470,JOSE ABEL,724,41.4
1471,LIONEL,724,19.3
1472,LUCINIO,722,68.7
1473,MIKHAIL,722,35.0
1474,EL MILOUD,721,43.0
1475,SERGIY,721,41.0
1476,ARES,718,7.3
1477,CARLOS RAMON,718,43.9
1478,ANDRES FRANCISCO,717,44.2
1479,JOSE ORIOL,717,50.8
1480,CARLOS ANGEL,716,45.4
1481,JAVIER MANUEL,716,37.6
1482,RAMSES,716,24.3
1483,STANISLAV,715,31.8
1484,EBRIMA,714,32.5
1485,ABDALLAH,711,40.9
1486,ALIOU,711,36.0
1487,DIEGO JAVIER,710,32.2
1488,YUSEF,709,18.4
1489,FELIPE JOSE,707,42.7
1490,IRAITZ,707,14.8
1491,FREDDY,706,40.7
1492,MARCOS JESUS,706,31.5
1493,KHALED,704,34.8
1494,RAMON ANGEL,704,52.1
1495,ENRIQUE LUIS,703,49.9
1496,JAIME MANUEL,703,40.1
1497,VINCENZO,703,44.8
1498,JORGE JESUS,702,34.5
1499,LUIS ROBERTO,702,44.7
1500,ABDELOUAHID,701,39.6
1501,EL MEHDI,701,26.2
1502,HONORATO,701,67.7
1503,LIBERTO,700,53.6
1504,FRANCIS,699,40.6
1505,MAROUANE,699,17.8
1506,GUIDO,698,38.2
1507,MANUEL EDUARDO,698,43.4
1508,OLIVIER,698,30.9
1509,FLAVIO,696,31.2
1510,JESUS ALEJANDRO,696,33.6
1511,PETAR,695,37.7
1512,PAULO JORGE,693,39.8
1513,FRANCISCO IGNACIO,692,45.0
1514,ALBERTO LUIS,690,44.2
1515,CARLOS RAFAEL,690,40.2
1516,EDUARDO LUIS,690,43.6
1517,OSCAR ALBERTO,690,41.8
1518,MARCOS MANUEL,689,35.2
1519,PABLO ALBERTO,689,36.0
1520,BABACAR,688,34.7
1521,DANILO,688,35.3
1522,JOSE GERMAN,688,46.9
1523,ULPIANO,688,65.7
1524,ARNALDO,687,52.2
1525,EMILIO JAVIER,687,40.5
1526,MIROSLAV,687,36.3
1527,MOKHTAR,687,45.6
1528,SOTERO,687,65.6
1529,ANGEL RAFAEL,686,43.7
1530,LOPE,686,51.8
1531,RIDA,686,13.0
1532,LUIS PEDRO,685,48.3
1533,SERGIU,685,32.5
1534,ZOILO,685,59.4
1535,DIEGO ARMANDO,684,24.8
1536,VICTOR LUIS,684,43.4
1537,WEI,684,31.1
1538,ABDELOUAHED,683,40.2
1539,FRANCISCO PEDRO,683,50.0
1540,JESUS RAFAEL,683,44.1
1541,LEONEL,683,24.3
1542,PEDRO ALEJANDRO,683,34.8
1543,ZAID,683,15.8
1544,EUTIQUIO,682,71.4
1545,MANUEL SANTIAGO,682,49.2
1546,MARCO VINICIO,682,37.3
1547,JORGE IVAN,680,37.0
1548,SANTIAGO JESUS,680,39.3
1549,ANTONIO TOMAS,679,47.6
1550,MARIO JESUS,679,37.6
1551,ELVIS,678,27.1
1552,IORITZ,676,16.6
1553,NECULAI,676,46.0
1554,TANAUSU,676,26.4
1555,TARIQ,676,36.1
1556,CARLOS ROBERTO,675,40.7
1557,JON ANDONI,675,40.1
1558,ARTURO JOSE,674,39.1
1559,MELQUIADES,674,60.4
1560,ADRIAN JOSE,673,21.9
1561,ISABELO,672,63.5
1562,JEAN PAUL,672,31.0
1563,FRANCISCO SALVADOR,671,45.4
1564,JOSE MATIAS,671,48.8
1565,JUAN GREGORIO,670,50.4
1566,PERU,669,11.1
1567,MARIO ANTONIO,667,41.3
1568,PETRO,667,44.1
1569,ALEKSANDAR,666,31.0
1570,EL HABIB,665,38.4
1571,GIANLUCA,665,29.0
1572,LUIS RAFAEL,665,44.8
1573,LUIS JORGE,664,44.7
1574,PLAMEN,664,39.1
1575,FRAN,663,6.5
1576,GABRIEL ALEJANDRO,663,23.6
1577,YURI,663,28.0
1578,ALEJANDRO MIGUEL,662,26.3
1579,NAJIM,660,33.0
1580,MBAYE,659,39.8
1581,BENAISSA,657,44.0
1582,BOUJEMAA,657,44.5
1583,DIEGO ANDRES,657,25.9
1584,CARLOS AUGUSTO,656,40.3
1585,CRISTO MANUEL,656,35.3
1586,LUIS MARIO,656,35.3
1587,MIGUEL RAMON,656,47.9
1588,YOUSEF,656,15.9
1589,JOSE CRUZ,655,56.6
1590,SIMONE,655,31.2
1591,VALENTINO,654,11.4
1592,YONATHAN,653,25.4
1593,OSVALDO,652,44.9
1594,ANDRES MIGUEL,651,41.3
1595,CARLOS IVAN,651,33.0
1596,MANUEL RAFAEL,651,48.0
1597,SALAH EDDINE,651,21.1
1598,CHARLES,650,44.5
1599,DEOGRACIAS,650,64.7
1600,TIBURCIO,650,67.6
1601,MOR,649,39.5
1602,MIGUEL CARLOS,648,47.6
1603,RICARDO JESUS,647,40.5
1604,DIEGO LUIS,646,41.4
1605,MIGUEL ENRIQUE,646,43.2
1606,RAMON FRANCISCO,646,50.3
1607,UGAITZ,646,14.5
1608,ADRIAN JESUS,645,20.3
1609,SALOMON,645,44.5
1610,YASIR,644,18.5
